Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
FR;ATMO OCCITANIE;NET-FR068A;43.587219999999995, 1.443889;NO;EEA France;µg/m³;1.7;2024-03-04T01:00:00-06:00;France
FR;QUALITAIR CORSE;NET-FR065A;41.95802699999998, 8.820278;NO2;EEA France;µg/m³;3.9;2024-01-31T17:00:00-06:00;France
FR;QUALITAIR CORSE;NET-FR065A;41.95802699999998, 8.820278;O3;EEA France;µg/m³;18.4;2024-01-31T17:00:00-06:00;France
FR;Bouches-du-Rhône;FR02041;43.6389642135529, 5.09999637937892;PM2.5;EEA France;µg/m³;13.4;2024-01-29T11:00:00-06:00;France
FR;Morbihan;FR19032;47.742485358103, -3.3948053239104;NO2;EEA France;µg/m³;10.3;2024-01-29T11:00:00-06:00;France
FR;Isère;FR15046;45.1806746477571, 5.72005850424242;PM10;EEA France;µg/m³;50.6;2024-01-29T10:00:00-06:00;France
FR;Alpes-de-Haute-Provence;FR24018;43.8353015894571, 5.78583314934565;NO2;EEA France;µg/m³;31.9;2024-01-29T11:00:00-06:00;France
FR;Finistère;FR19012;48.3863972226844, -4.48681534959177;O3;EEA France;µg/m³;74.5;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR03029;43.5302972250095, 5.44138313680286;PM2.5;EEA France;µg/m³;11.3;2024-01-29T11:00:00-06:00;France
FR;Nord;FR11007;50.6408018273658, 3.07477152078998;PM2.5;EEA France;µg/m³;17.1;2024-01-12T04:00:00-06:00;France
FR;Seine-Maritime;FR05010;49.5289242164163, 0.35873322556029;O3;EEA France;µg/m³;81.0;2023-12-31T18:00:00-06:00;France
FR;;FR01019;49.3686110119252, 6.16083486470134;NO2;EEA France;µg/m³;4.4;2023-01-10T23:00:00-06:00;France
FR;;FR20031;45.7078189856086, 4.86440421296573;PM10;EEA France;µg/m³;1.6;2023-01-10T03:00:00-06:00;France
FR;;FR23153;47.3315476635576, -2.1516268022174;NO2;EEA France;µg/m³;1.3;2021-07-14T11:00:00-05:00;France
FR;;FR15039;45.1583816929606, 5.70376306498849;PM2.5;EEA France;µg/m³;14.5;2020-12-23T00:00:00-06:00;France
FR;;FR09019;46.3295859994638, -0.45888899999999994;PM10;EEA France;µg/m³;17.4;2020-01-22T00:00:00-06:00;France
FR;;FR19015;48.4090559994671, -4.475106;NO2;EEA France;µg/m³;17.0;2017-05-17T02:00:00-05:00;France
FR;;FR30038;48.5492988706458, 5.46068793225859;CO;EEA France;µg/m³;133.0;2019-05-02T06:00:00-05:00;France
FR;;FR19061;48.5166689994673, -2.75;PM10;EEA France;µg/m³;15.38;2018-04-25T09:00:00-05:00;France
FR;;FR28010;50.449455999473095, 2.9;PM10;EEA France;µg/m³;7.9;2018-04-24T19:00:00-05:00;France
FR;;FR34014;47.9180779994661, 1.966347;PM2.5;EEA France;µg/m³;8.3;2018-04-24T19:00:00-05:00;France
FR;;FR10041;50.7483329994742, 2.254722;O3;EEA France;µg/m³;60.28;2018-04-24T19:00:00-05:00;France
FR;;FR10026;50.9508329994749, 1.8425;O3;EEA France;µg/m³;77.85;2018-04-24T19:00:00-05:00;France
FR;;FR34051;46.7983329994643, 1.6938190000000002;O3;EEA France;µg/m³;55.4;2018-04-24T19:00:00-05:00;France
FR;;Escautpont;50.420270857658636, 3.551812869268811;NO2;EEA France;µg/m³;7.78;2017-07-18T15:00:00-05:00;France
FR;;Rouen Le Conquerant;49.44144474872934, 1.0826585635736885;PM2.5;EEA France;µg/m³;35.75;2016-12-05T11:00:00-06:00;France
FR;;ST JUST;45.75534881245441, 4.8203328651268285;NO2;EEA France;µg/m³;43.5;2016-12-04T19:00:00-06:00;France
FR;;CACHAN;48.79944696356195, 2.330553240508322;O3;EEA France;µg/m³;1.5;2016-12-04T18:00:00-06:00;France
FR;EYBENS;Rocade Sud Eybens;45.15466999988499, 5.745230000087684;PM2.5;eea;µg/m³;7.4;2024-10-21T20:00:00-05:00;France
FR;LORIENT;Lorient B. Bissonnet;47.74249999990309, -3.3950099996579963;PM10;eea;µg/m³;9.4;2024-10-23T02:00:00-05:00;France
FR;FROLOIS;Frolois;48.565444999781064, 6.129577999661764;PM10;eea;µg/m³;7.7;2024-10-21T20:00:00-05:00;France
FR;CALAIS;Calais Parmentier;50.95779999990659, 1.890080000372347;PM10;eea;µg/m³;6.3;2024-10-17T19:00:00-05:00;France
FR;ROGERVILLE;Rogerville Mairie;49.50361999999659, 0.266871999577949;O3;eea;µg/m³;24.2;2024-10-23T02:00:00-05:00;France
FR;GRANDFONTAINE;Donon Vosges Moyennes 2;48.4929920001705, 7.129800000378354;PM10;eea;µg/m³;9.9;2024-10-23T02:00:00-05:00;France
FR;BEAUVAIS;Trafic Beauvais 1;49.435932000081316, 2.084291999959632;NO;eea;µg/m³;21.7;2024-03-11T04:00:00-05:00;France
FR;MONTLHÉRY;RN20 - MONTLHERY;48.6409299998147, 2.2687200004265597;PM2.5;eea;µg/m³;4.0;2024-10-21T20:00:00-05:00;France
FR;VILLERS-LÈS-NANCY;Nancy-Brabois 2;48.65694400008013, 6.136021999673695;SO2;eea;µg/m³;2.2;2019-08-09T06:00:00-05:00;France
FR;VILLERS-LÈS-NANCY;Nancy-Brabois 2;48.65694400008013, 6.136021999673695;NO2;eea;µg/m³;9.2;2024-10-23T02:00:00-05:00;France
FR;VALENCIENNES;Valenciennes Wallon;50.3642500001959, 3.52272999998034;NO2;eea;µg/m³;29.9;2024-10-23T02:00:00-05:00;France
FR;REIMS;Jean d Aulan;49.2241669997297, 4.020555999767868;PM2.5;eea;µg/m³;11.3;2024-10-23T02:00:00-05:00;France
FR;FLOIRAC;Floirac Branne;44.84340999981984, -0.5069799996193494;NO2;eea;µg/m³;45.0;2024-10-23T02:00:00-05:00;France
FR;CHAMONIX-MONT-BLANC;BOSSONS;45.90722299981236, 6.84583299985817;NO;eea;µg/m³;122.6;2024-03-11T04:00:00-05:00;France
FR;BELLEVILLE-SUR-MEUSE;Belleville sur Meuse;49.16777999987081, 5.387461000102225;NO;eea;µg/m³;2.8;2024-03-08T17:00:00-06:00;France
FR;STRASBOURG;Strasbourg Clemenceau;48.590429999772034, 7.744983000336326;NO2;eea;µg/m³;36.8;2024-10-23T02:00:00-05:00;France
FR;MIRIBEL;COTIERE AIN;45.82322300029394, 4.953958000258141;NO;eea;µg/m³;8.2;2024-03-11T04:00:00-05:00;France
FR;DIEPPE;Dieppe prox-auto;49.918006999865405, 1.0739720003033286;NO;eea;µg/m³;33.1;2024-03-11T02:00:00-05:00;France
FR;TOULOUSE;Toulouse Mazades;43.62360800014131, 1.4385309999071265;PM2.5;eea;µg/m³;7.8;2024-10-23T02:00:00-05:00;France
FR;CHAMPFORGEUIL;Champforgueil;46.821056000156496, 4.835082999971133;NO;eea;µg/m³;9.6;2024-03-11T04:00:00-05:00;France
FR;CHAMPFORGEUIL;Champforgueil;46.821056000156496, 4.835082999971133;NO2;eea;µg/m³;23.5;2024-10-23T02:00:00-05:00;France
FR;SAINT-ÉTIENNE;SAINT ETIENNE SUD;45.420089999725384, 4.395422000345383;SO2;eea;µg/m³;0.0;2016-12-04T19:00:00-06:00;France
FR;LA TALAUDIÈRE;LA TALAUDIERE;45.481776999781495, 4.42966699978649;O3;eea;µg/m³;17.3;2024-10-23T02:00:00-05:00;France
FR;CARTIGNIES;Cartignies;50.09225000011609, 3.850029999651211;O3;eea;µg/m³;1.4;2024-10-23T02:00:00-05:00;France
FR;LE ROBERT;Robert Bourg;14.678024999592207, -60.93905599961567;PM2.5;eea;µg/m³;4.8;2024-10-23T02:00:00-05:00;France
FR;LE TEMPLE;LE TEMPLE;44.86581000007468, -0.9399999995896751;NO;eea;µg/m³;0.5;2024-03-11T02:00:00-05:00;France
FR;PORT-JÉRÔME-SUR-SEINE;NDGravenchon Pasteur;49.49333199980267, 0.5718530002820182;NO2;eea;µg/m³;6.8;2024-10-23T02:00:00-05:00;France
FR;PARIS 1ER ARRONDISSEMENT;PARIS 1er Les Halles;48.86211999987271, 2.344615999768577;NO;eea;µg/m³;8.4;2024-03-11T04:00:00-05:00;France
FR;MONTIERCHAUME;Montierchaume;46.86452999986956, 1.7719440000521351;O3;eea;µg/m³;24.4;2024-10-23T02:00:00-05:00;France
FR;SAINT-LÔ;Saint-Lô Eglise;49.11639000009266, -1.084722000069518;NO2;eea;µg/m³;14.5;2024-10-23T02:00:00-05:00;France
FR;AYTRÉ;Aytré;46.135136000077324, -1.1170860000692169;O3;eea;µg/m³;22.9;2024-10-23T02:00:00-05:00;France
FR;FEYZIN;FEYZIN STADE;45.66389999989408, 4.845899999684472;PM10;eea;µg/m³;18.7;2024-10-21T20:00:00-05:00;France
FR;CASTRES;Stade Travet CASTRES;43.61049699972671, 2.2301500000663044;NO2;eea;µg/m³;5.4;2024-10-23T02:00:00-05:00;France
FR;LA CALMETTE;Nimes La Calmette;43.925400000100964, 4.265809999812662;O3;eea;µg/m³;5.1;2024-10-23T02:00:00-05:00;France
FR;SAINT-PAUL;Plateau Caillou;-21.022112000275254, 55.26677299957384;PM10;eea;µg/m³;5.3;2024-10-21T20:00:00-05:00;France
FR;HARNES;Harnes Serres;50.44913999983644, 2.899999999995568;PM2.5;eea;µg/m³;23.0;2024-10-16T04:00:00-05:00;France
FR;TULLE;TULLE - Hugo;45.26266500029232, 1.7627519996871657;O3;eea;µg/m³;3.5;2024-10-23T02:00:00-05:00;France
FR;CHALAMPÉ;Chalampé;47.8202480001832, 7.538682999893029;NO;eea;µg/m³;20.8;2024-03-11T03:00:00-05:00;France
FR;AIX-EN-PROVENCE;AIX PLATANES;43.55578000026507, 5.461231999605361;O3;eea;µg/m³;2.6;2024-10-23T02:00:00-05:00;France
FR;ROYAT;Royat Périurbaine;45.764109999736554, 3.046110999822229;NO2;eea;µg/m³;6.5;2024-10-23T02:00:00-05:00;France
FR;BASTIA;BASTIA MONTESORO;42.67133300009118, 9.434639000014734;NO;eea;µg/m³;0.9;2024-03-11T03:00:00-05:00;France
FR;THIONVILLE;Thionville-Centre;49.35833700015846, 6.156942000146252;NO;eea;µg/m³;3.1;2024-03-11T04:00:00-05:00;France
FR;HÉMING;Heming;48.6947249998427, 6.965274999684525;PM10;eea;µg/m³;13.1;2024-10-23T02:00:00-05:00;France
FR;VITRY-SUR-SEINE;VITRY-SUR-SEINE;48.775898000042204, 2.37578800006495;PM10;eea;µg/m³;19.4;2024-10-23T02:00:00-05:00;France
FR;SAINT-MICHEL-DE-MAURIENNE;Maurienne Trafic;45.20936599975798, 6.480326000050204;PM10;eea;µg/m³;9.9;2024-10-21T20:00:00-05:00;France
FR;ARLES;Arles;43.67511399992982, 4.629210000223411;O3;eea;µg/m³;31.0;2024-10-23T02:00:00-05:00;France
FR;ARLES;Arles;43.67511399992982, 4.629210000223411;NO;eea;µg/m³;6.9;2024-03-11T04:00:00-05:00;France
FR;DENAIN;Denain Villars;50.32276000008711, 3.395930000273074;PM2.5;eea;µg/m³;8.8;2024-10-23T02:00:00-05:00;France
FR;DENAIN;Denain Villars;50.32276000008711, 3.395930000273074;NO2;eea;µg/m³;13.5;2024-10-23T02:00:00-05:00;France
FR;HONFLEUR;Honfleur Sce Tech.;49.41510800027326, 0.2436999999432196;PM10;eea;µg/m³;11.2;2024-10-21T20:00:00-05:00;France
FR;BREST;Brest Mace;48.38617999988861, -4.486600000061974;PM2.5;eea;µg/m³;4.8;2024-10-23T02:00:00-05:00;France
FR;;Home;45.27189498268899, 5.679027058969204;PM10;airgradient;µg/m³;0.0357142873108387;2024-03-09T13:00:00-06:00;France
FR;BOURGES;Bourges-Baffier;47.07504299984002, 2.407182999944083;NO2;eea;µg/m³;9.1;2024-10-23T01:00:00-05:00;France
FR;LE MANS;SOURCES;47.97106600004665, 0.22142200008598475;O3;eea;µg/m³;21.8;2024-10-22T23:00:00-05:00;France
FR;DONGES;PASTEUR;47.31728400022854, -2.07330600019189;SO2;eea;µg/m³;0.1;2024-10-22T21:00:00-05:00;France
FR;SAINT-DENIS-D'ANJOU;SAINT-DENIS D'ANJOU;47.78772999991357, -0.44404400027121604;PM2.5;eea;µg/m³;5.1;2024-10-22T21:00:00-05:00;France
FR;APT;APT;43.8801200000807, 5.362038000231918;O3;eea;µg/m³;12.5;2024-10-21T20:00:00-05:00;France
FR;LISIEUX;Lisieux;49.147223999955635, 0.22722199966736098;PM2.5;eea;µg/m³;3.9;2024-06-12T04:00:00-05:00;France
FR;LISIEUX;Lisieux;49.147223999955635, 0.22722199966736098;O3;eea;µg/m³;12.8;2024-06-12T04:00:00-05:00;France
FR;LISIEUX;Lisieux;49.147223999955635, 0.22722199966736098;PM10;eea;µg/m³;7.2;2024-06-12T04:00:00-05:00;France
FR;CAYENNE;Bouchon;4.920832999862801, -52.32194499987723;NO2;eea;µg/m³;-1.0;2024-05-11T22:00:00-05:00;France
FR;MONTPELLIER;Montpellier St Denis;43.605100000028365, 3.8746399999348764;NO2;eea;µg/m³;-1.0;2024-04-10T17:00:00-05:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.230278, 0.062222000000000006;NO;EEA France;µg/m³;1.8;2024-03-04T00:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.80055599999999, -0.588056;NO;EEA France;µg/m³;0.5;2024-03-01T13:00:00-06:00;France
FR;ATMO GRAND EST;NET-FR075A;48.575985, 7.7274780000000005;NO2;EEA France;µg/m³;29.6;2024-02-05T16:00:00-06:00;France
FR;Bouches-du-Rhône;FR02022;43.6755544389705, 4.62861441719004;O3;EEA France;µg/m³;53.2;2024-01-29T11:00:00-06:00;France
FR;Cher;FR34038;46.8148188300394, 2.61008200746779;O3;EEA France;µg/m³;52.1;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR02041;43.6389642135529, 5.09999637937892;O3;EEA France;µg/m³;63.2;2024-01-29T11:00:00-06:00;France
FR;Alpes-de-Haute-Provence;FR24039;43.9335199525261, 5.71170417210011;NO;EEA France;µg/m³;0.2;2024-01-26T02:00:00-06:00;France
FR;Alpes-de-Haute-Provence;FR24039;43.9335199525261, 5.71170417210011;NO2;EEA France;µg/m³;0.3;2024-01-26T02:00:00-06:00;France
FR;Bouches-du-Rhône;FR03021;43.52404453793, 5.44957577219403;PM10;EEA France;µg/m³;24.0;2024-01-29T10:00:00-06:00;France
FR;Eure-et-Loir;FR34046;48.7314125600919, 1.36388514642015;NO;EEA France;µg/m³;0.5;2024-01-29T11:00:00-06:00;France
FR;Saône-et-Loire;FR32005;46.6666401423631, 4.36666568034079;NO;EEA France;µg/m³;44.2;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR03043;43.3060996358468, 5.3957936361337895;O3;EEA France;µg/m³;68.2;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR02006;43.361116575414, 5.0247175585697;SO2;EEA France;µg/m³;-0.2;2024-01-29T08:00:00-06:00;France
FR;;FR23140;47.2043914135194, -1.552827800129;PM2.5;EEA France;µg/m³;9.4;2021-05-31T01:00:00-05:00;France
FR;;FR34018;47.9979271894844, 2.71951477537923;PM2.5;EEA France;µg/m³;41.2;2020-03-18T03:00:00-05:00;France
FR;;FR34018;47.9979271894844, 2.71951477537923;PM10;EEA France;µg/m³;45.5;2020-03-18T03:00:00-05:00;France
FR;;Tourcoing Centre;50.72418785132273, 3.159060443898915;SO2;EEA France;µg/m³;0.0;2017-06-26T00:00:00-05:00;France
FR;;FR07032;45.8941939994635, 3.115056;O3;EEA France;µg/m³;114.8;2018-08-23T07:00:00-05:00;France
FR;;FR06006;50.36471899947279, 3.5236110000000003;NO2;EEA France;µg/m³;17.1;2018-04-24T19:00:00-05:00;France
FR;;FR10034;51.0112059994752, 2.293056;SO2;EEA France;µg/m³;0.75;2018-04-24T08:00:00-05:00;France
FR;;FR34018;47.9979809994662, 2.720156;PM2.5;EEA France;µg/m³;14.05;2018-04-24T19:00:00-05:00;France
FR;;FR33114;45.2525809994632, 6.397014;SO2;EEA France;µg/m³;13.23;2018-01-25T04:00:00-06:00;France
FR;;Fougeres DSTE;48.34748569864203, -1.202224327889997;NO2;EEA France;µg/m³;4.78;2017-06-30T02:00:00-05:00;France
FR;LORIENT;Lorient B. Bissonnet;47.74249999990309, -3.3950099996579963;NO2;eea;µg/m³;21.0;2024-10-23T02:00:00-05:00;France
FR;LUNÉVILLE;Luneville;48.58482400001379, 6.483900000408676;PM2.5;eea;µg/m³;5.1;2024-10-23T02:00:00-05:00;France
FR;ROGERVILLE;Rogerville Mairie;49.50361999999659, 0.266871999577949;SO2;eea;µg/m³;1.3;2024-10-23T02:00:00-05:00;France
FR;BEAUVAIS;Trafic Beauvais 1;49.435932000081316, 2.084291999959632;NO2;eea;µg/m³;10.6;2024-10-23T02:00:00-05:00;France
FR;LYON 7E ARRONDISSEMENT;LYON TRAFIC JAURES;45.74969499992703, 4.844389000138917;PM10;eea;µg/m³;8.2;2024-10-21T20:00:00-05:00;France
FR;NEUILLY-SAINT-FRONT;Neuilly-Saint-Front;49.174929999836365, 3.2608189995595422;O3;eea;µg/m³;4.3;2024-10-23T02:00:00-05:00;France
FR;LA POSSESSION;Terrain de Sel;-20.928686000272183, 55.33258000019697;SO2;eea;µg/m³;0.3;2024-10-23T02:00:00-05:00;France
FR;BASTIA;BASTIA GIRAUD;42.697917999793766, 9.446417000351035;NO;eea;µg/m³;1.6;2024-03-11T03:00:00-05:00;France
FR;GRENOBLE;Grenoble Boulevards;45.18069000028921, 5.720624999826889;PM10;eea;µg/m³;14.3;2024-10-21T20:00:00-05:00;France
FR;PUSIGNAN;SAINT EXUPERY;45.75329999969274, 5.072199999985248;NO2;eea;µg/m³;5.2;2024-10-23T02:00:00-05:00;France
FR;MONTAUBAN;Montauban;44.012855999860335, 1.3753051995567598;PM2.5;eea;µg/m³;9.3;2024-10-23T02:00:00-05:00;France
FR;AMIENS;St Pierre Amiens;49.90167000014326, 2.3045969997870466;PM10;eea;µg/m³;6.9;2024-10-23T02:00:00-05:00;France
FR;PARAY-LE-FRÉSIL;Paray le Fresil;46.652667999845924, 3.600667000393966;NO2;eea;µg/m³;0.7;2024-10-23T02:00:00-05:00;France
FR;SAINT-QUENTIN;P. Roth St Quentin;49.85133400021084, 3.2840000003134184;O3;eea;µg/m³;0.1;2024-10-23T02:00:00-05:00;France
FR;SAINT-QUENTIN;P. Roth St Quentin;49.85133400021084, 3.2840000003134184;PM2.5;eea;µg/m³;5.0;2024-10-23T02:00:00-05:00;France
FR;COLMAR;Colmar Sud;48.06541400000387, 7.33313900003328;O3;eea;µg/m³;33.9;2024-10-23T02:00:00-05:00;France
FR;MANTES-LA-JOLIE;MANTES-LA-JOLIE;48.99639999998737, 1.7033000002858179;NO;eea;µg/m³;8.6;2024-03-11T04:00:00-05:00;France
FR;LES ABYMES;ABYMES RN1;16.25408599985263, -61.53713000018435;NO2;eea;µg/m³;2.5;2024-10-23T02:00:00-05:00;France
FR;POINTE-À-PITRE;PTP-VICTOIRE;16.236739999700003, -61.534099999799;PM10;eea;µg/m³;11.1;2024-10-23T02:00:00-05:00;France
FR;DUNKERQUE;St Pol mer - cheminots;51.03275999983689, 2.332357999931567;SO2;eea;µg/m³;0.8;2024-10-23T02:00:00-05:00;France
FR;ALBERTVILLE;Albertville;45.67500000012494, 6.389722000443968;NO;eea;µg/m³;4.0;2024-03-11T04:00:00-05:00;France
FR;LUNEL-VIEL;Lunel Viel;43.6757999997234, 4.08838000027485;NO;eea;µg/m³;13.0;2024-03-11T02:00:00-05:00;France
FR;ANGOULÊME;ANGOULEME-GAMBETTA;45.65146300022503, 0.1623909997358011;NO2;eea;µg/m³;25.1;2024-10-23T02:00:00-05:00;France
FR;BAIE-MAHAULT;ST de Baie mahault;16.257306999740155, -61.591724000360706;O3;eea;µg/m³;15.6;2024-10-23T02:00:00-05:00;France
FR;MARSEILLE 4E ARRONDISSEMENT;MARSEILLE 5 AVENUES;43.305285999927285, 5.394716000050973;NO;eea;µg/m³;-0.9;2024-03-09T19:00:00-06:00;France
FR;PORTES-LÈS-VALENCE;Valence Périurb. Sud;44.87024300025047, 4.876288999633118;O3;eea;µg/m³;46.1;2024-10-23T02:00:00-05:00;France
FR;IFS;IFS Caen sud;49.15167000014074, -0.35277799979276353;PM10;eea;µg/m³;4.9;2024-10-21T20:00:00-05:00;France
FR;IFS;IFS Caen sud;49.15167000014074, -0.35277799979276353;NO2;eea;µg/m³;14.9;2024-10-23T02:00:00-05:00;France
FR;SOTTEVILLE-LÈS-ROUEN;Centre Hospitalier;49.40050000018459, 1.0990419999962184;PM10;eea;µg/m³;5.5;2024-10-23T02:00:00-05:00;France
FR;BAUME-LES-DAMES;Baume-les-Dames;47.35128799974765, 6.359721999759437;PM2.5;eea;µg/m³;6.1;2024-10-21T20:00:00-05:00;France
FR;ORLÉANS;La_Source-CNRS;47.837750000293376, 1.9446669999776955;NO;eea;µg/m³;3.3;2024-03-11T04:00:00-05:00;France
FR;SAINT-JEAN-DE-LA-RUELLE;St Jean de la Ruelle;47.91030000020504, 1.8734310003922647;PM2.5;eea;µg/m³;9.9;2024-10-23T02:00:00-05:00;France
FR;SAINT-JEAN-DE-LA-RUELLE;St Jean de la Ruelle;47.91030000020504, 1.8734310003922647;NO2;eea;µg/m³;26.6;2024-10-23T02:00:00-05:00;France
FR;CHAMP-SUR-DRAC;Champ sur Drac;45.07954000012989, 5.728653000077624;NO;eea;µg/m³;1.5;2024-03-01T03:00:00-06:00;France
FR;TOURCOING;Tourcoing Houpline;50.73333400021155, 3.1736110000365456;PM2.5;eea;µg/m³;9.8;2024-10-23T02:00:00-05:00;France
FR;SAINT-PIERRE;Ligne Paradis;-21.312895000039077, 55.47419399957535;PM10;eea;µg/m³;10.0;2024-10-21T20:00:00-05:00;France
FR;NÎMES;Nimes Planas;43.82990000029993, 4.361989999592602;NO2;eea;µg/m³;21.1;2024-10-23T02:00:00-05:00;France
FR;LES MAZURES;REVIN;49.90777999998879, 4.630000000243833;O3;eea;µg/m³;47.7;2024-10-23T02:00:00-05:00;France
FR;OYSONVILLE;Oysonville;48.39114000007974, 1.9556109999126432;O3;eea;µg/m³;7.2;2024-10-23T02:00:00-05:00;France
FR;VANNES;Vannes UTA;47.64892000006578, -2.7639900003799855;O3;eea;µg/m³;3.7;2024-10-23T02:00:00-05:00;France
FR;MULHOUSE;Mulhouse Sud 2;47.73741500027474, 7.309075000270878;NO;eea;µg/m³;6.8;2024-03-11T03:00:00-05:00;France
FR;SAINT-ÉTIENNE;ST ETIENNE BD URBAIN;45.447980000196864, 4.388764000073208;NO2;eea;µg/m³;24.0;2024-10-23T02:00:00-05:00;France
FR;LOGNES;LOGNES;48.840280000208296, 2.6352780003708567;NO2;eea;µg/m³;19.6;2024-10-23T02:00:00-05:00;France
FR;MONTBÉLIARD;Montbéliard centre;47.510306999864795, 6.793999999555329;PM2.5;eea;µg/m³;6.3;2024-10-23T02:00:00-05:00;France
FR;RENNES;Rennes Laennec;48.108609999936846, -1.6658599997046093;NO2;eea;µg/m³;22.6;2024-10-23T02:00:00-05:00;France
FR;LE MANS;SOURCES;47.97106600004665, 0.22142200008598475;PM2.5;eea;µg/m³;5.1;2024-10-22T23:00:00-05:00;France
FR;DONGES;LA MEGRETAIS;47.32270399971875, -2.039244000150572;NO;eea;µg/m³;4.4;2024-03-11T03:00:00-05:00;France
FR;FORT-DE-FRANCE;Concorde;14.61384399989988, -61.06349000035795;NO2;eea;µg/m³;7.6;2024-10-21T20:00:00-05:00;France
FR;FLÉVILLE-DEVANT-NANCY;Fléville;48.621502000002444, 6.19492199960431;NO2;eea;µg/m³;16.7;2021-03-24T22:00:00-05:00;France
FR;SAINT-PAUL;Grand Fond;-21.032138999678, 55.23256300029283;NO2;eea;µg/m³;5.1;2024-10-19T05:00:00-05:00;France
FR;ROUSSILLON;ROUSSILLON;45.36782000014534, 4.805146999759017;NO;eea;µg/m³;6.0;2024-03-11T04:00:00-05:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;43.43416599999999, -0.691944;SO2;EEA France;µg/m³;1.5;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;45.83333199999999, 1.216803;NO2;EEA France;µg/m³;23.3;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;43.37611, -0.536944;PM10;EEA France;µg/m³;6.9;2024-03-04T00:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;46.58691799999999, 0.358583;PM10;EEA France;µg/m³;11.4;2024-03-04T00:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.230278, 0.062222000000000006;PM10;EEA France;µg/m³;9.4;2024-03-04T00:00:00-06:00;France
FR;QUALITAIR CORSE;NET-FR065A;41.949222999999996, 8.757583;O3;EEA France;µg/m³;36.0;2024-01-31T17:00:00-06:00;France
FR;Cher;FR34038;46.8148188300394, 2.61008200746779;NO;EEA France;µg/m³;0.2;2024-01-29T11:00:00-06:00;France
FR;Alpes-Maritimes;FR24009;43.5625273554356, 7.00721854224592;NO2;EEA France;µg/m³;33.2;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR02013;43.4588738424815, 4.93416737793045;PM10;EEA France;µg/m³;20.5;2020-01-15T03:00:00-06:00;France
FR;Isère;FR27005;45.3196184389656, 4.77286588551395;NO;EEA France;µg/m³;-0.1;2024-01-29T11:00:00-06:00;France
FR;Nièvre;FR26017;46.9966666387206, 3.17083735727372;NO;EEA France;µg/m³;2.2;2024-01-29T11:00:00-06:00;France
FR;Finistère;FR19012;48.3863972226844, -4.48681534959177;NO2;EEA France;µg/m³;10.4;2024-01-29T11:00:00-06:00;France
FR;Puy-de-Dôme;FR07034;45.7757153069085, 3.09625023923328;PM10;EEA France;µg/m³;6.1;2023-12-20T06:00:00-06:00;France
FR;;FR04135;48.8379529715682, 2.40805988322215;NO2;EEA France;µg/m³;25.4;2023-04-13T14:00:00-05:00;France
FR;;FR01019;49.3686110119252, 6.16083486470134;PM10;EEA France;µg/m³;9.3;2023-01-17T04:00:00-06:00;France
FR;;FR01015;48.8847000397831, 6.05139311363706;PM10;EEA France;µg/m³;12.2;2022-04-18T22:00:00-05:00;France
FR;;FR23140;47.2043914135194, -1.552827800129;CO;EEA France;µg/m³;206.0;2021-05-31T01:00:00-05:00;France
FR;;FR02003;43.3869439994639, 5.160278;SO2;EEA France;µg/m³;1.1;2020-04-08T01:00:00-05:00;France
FR;;Serv Tech Guipry;47.8319337214448, -1.8363271206442848;NO2;EEA France;µg/m³;1.9;2019-12-19T08:00:00-06:00;France
FR;;PARIS Centre;48.85899751049642, 2.350998896374882;CO;EEA France;µg/m³;166.0;2019-09-23T03:00:00-05:00;France
FR;;FR19002;48.1087559994665, -1.665861;PM10;EEA France;µg/m³;21.75;2017-11-28T04:00:00-06:00;France
FR;;FR19008;47.8319439994659, -1.836667;NO2;EEA France;µg/m³;3.65;2018-04-25T09:00:00-05:00;France
FR;;FR19008;47.8319439994659, -1.836667;PM2.5;EEA France;µg/m³;6.4;2018-04-25T09:00:00-05:00;France
FR;;FR06001;50.3585599994727, 3.50793;NO2;EEA France;µg/m³;9.73;2018-04-24T19:00:00-05:00;France
FR;;FR34013;47.905982999466, 1.900361;PM10;EEA France;µg/m³;13.58;2018-04-24T19:00:00-05:00;France
FR;;FR11026;50.7754809994743, 3.127047;NO2;EEA France;µg/m³;2.95;2018-04-24T19:00:00-05:00;France
FR;;FR39015;14.6660999997358, -61.1518;PM2.5;EEA France;µg/m³;12.6;2017-12-31T08:00:00-06:00;France
